Sample #,Well,D (1/64in),"Pwh, Psig",γo,"GLR, scf/STB","QL, STB/D"
453,SR-17,58.368,255.8465028,1.065724382,148,13284.07872
454,SR-17,58.368,256.2816159,1.065724382,148,13284.07872
455,SR-17,58.368,256.2816159,1.065724382,148,13284.07872
456,SR-17,58.368,256.1365782,1.065724382,148,13133.12328
457,SR-17,58.368,256.2816159,1.065724382,148,13284.07872
458,SR-17,58.368,255.5564274,1.065724382,148,13284.07872
459,SR-17,58.368,256.1365782,1.065724382,148,13284.07872
460,SR-17,58.368,254.9762766,1.065724382,148,13284.07872
461,SR-17,58.368,255.4113897,1.065724382,148,13284.07872
462,SR-17,58.368,255.266352,1.065724382,148,13284.07872
463,SR-17,58.368,255.7014651,1.065724382,148,13284.07872
464,SR-17,58.368,255.8465028,1.065724382,148,13284.07872
465,SR-17,58.368,255.7014651,1.065724382,148,13133.12328
466,SR-17,57.088,251.4953718,1.069964664,149,11442.42235
467,SR-17,57.088,251.3503341,1.069964664,149,11517.90007
468,SR-17,57.088,251.4953718,1.069964664,149,11517.90007
469,SR-17,57.088,250.7701833,1.069964664,149,11517.90007
470,SR-17,57.088,251.6404095,1.069964664,149,11502.80453
471,SR-17,57.088,251.0602587,1.069964664,149,11502.80453
472,SR-17,57.088,250.915221,1.069964664,149,11502.80453
473,SR-17,57.088,251.0602587,1.069964664,149,11502.80453
474,SR-17,57.088,251.3503341,1.069964664,149,11517.90007
475,SR-17,57.088,250.7701833,1.069964664,149,11487.70898
476,SR-17,57.088,251.4953718,1.069964664,149,11487.70898
477,SR-17,57.088,250.7701833,1.069964664,149,11623.56888
478,SR-17,57.088,250.4801079,1.069964664,149,12136.81738
479,SR-17,57.088,250.915221,1.069964664,149,12529.30152
480,SR-17,57.088,251.0602587,1.069964664,149,11834.9065
481,SR-17,57.088,250.7701833,1.069964664,149,11502.80453
482,SR-17,57.088,250.7701833,1.069964664,149,11472.61344
483,SR-17,57.088,250.6251456,1.069964664,149,11593.37779
484,SR-17,57.088,250.915221,1.069964664,149,11578.28225
485,SR-17,57.088,250.6251456,1.069964664,149,11653.75997
486,SR-17,57.088,250.6251456,1.069964664,149,11638.66442
487,SR-17,57.088,250.6251456,1.069964664,149,11729.23769
488,SR-17,57.088,250.7701833,1.069964664,149,11850.00204
489,SR-17,57.088,250.7701833,1.069964664,149,11819.81095
490,SR-17,57.088,251.4953718,1.069964664,149,11442.42235
491,SR-17,57.088,251.3503341,1.069964664,149,11517.90007
492,SR-17,57.088,251.4953718,1.069964664,149,11517.90007
493,SR-17,57.088,250.7701833,1.069964664,149,11517.90007
494,SR-17,57.088,251.6404095,1.069964664,149,11502.80453
495,SR-17,57.088,251.0602587,1.069964664,149,11502.80453
496,SR-17,57.088,250.915221,1.069964664,149,11502.80453
497,SR-17,57.088,251.0602587,1.069964664,149,11502.80453
498,SR-17,57.088,251.3503341,1.069964664,149,11517.90007
499,SR-17,57.088,250.7701833,1.069964664,149,11487.70898
500,SR-17,57.088,251.4953718,1.069964664,149,11487.70898
501,SR-17,57.088,250.7701833,1.069964664,149,11623.56888
502,SR-17,57.088,250.4801079,1.069964664,149,12136.81738
503,SR-17,57.088,250.915221,1.069964664,149,12529.30152
504,SR-17,57.088,251.0602587,1.069964664,149,11834.9065
505,SR-17,57.088,250.7701833,1.069964664,149,11502.80453
506,SR-17,57.088,250.7701833,1.069964664,149,11472.61344
507,SR-17,57.088,250.6251456,1.069964664,149,11593.37779
508,SR-17,57.088,250.915221,1.069964664,149,11578.28225
509,SR-17,57.088,250.6251456,1.069964664,149,11653.75997
510,SR-17,57.088,250.6251456,1.069964664,149,11638.66442
511,SR-17,57.088,250.6251456,1.069964664,149,11729.23769
512,SR-17,57.088,250.7701833,1.069964664,149,11850.00204
513,SR-17,57.088,250.7701833,1.069964664,149,11819.81095
514,SR-17,57.088,284.5639674,1.065724382,151,13676.56286
515,SR-17,57.088,284.4189297,1.065724382,151,13812.42276
516,SR-17,57.088,284.5639674,1.065724382,151,13827.5183
517,SR-17,57.088,284.7090051,1.065724382,151,13767.13613
518,SR-17,57.088,284.4189297,1.065724382,151,13767.13613
519,SR-17,57.088,284.9990805,1.065724382,151,13767.13613
520,SR-17,57.088,284.273892,1.065724382,151,13797.32722
521,SR-17,57.088,284.5639674,1.065724382,151,13736.94504
522,SR-17,57.088,284.4189297,1.065724382,151,13782.23167
523,SR-17,57.088,284.7090051,1.065724382,151,13752.04058
524,SR-17,57.088,284.5639674,1.065724382,151,13767.13613
525,SR-17,57.088,284.5639674,1.065724382,151,13752.04058
526,SR-17,57.088,284.9990805,1.065724382,151,13782.23167
527,SR-17,57.088,284.4189297,1.065724382,151,13827.5183
528,SR-17,57.088,284.4189297,1.065724382,151,13767.13613
529,SR-17,57.088,284.4189297,1.065724382,151,13782.23167
530,SR-17,57.088,283.9838166,1.065724382,151,13797.32722
531,SR-17,57.088,284.5639674,1.065724382,151,13782.23167
532,SR-17,57.088,284.8540428,1.065724382,151,13767.13613
533,SR-17,57.088,284.7090051,1.065724382,151,13827.5183
534,SR-17,57.088,284.7090051,1.065724382,151,13902.99602
535,SR-17,57.088,284.9990805,1.065724382,151,13887.90048
536,SR-17,57.088,284.7090051,1.065724382,151,13827.5183
537,SR-17,57.088,284.8540428,1.065724382,151,13782.23167
538,SR-17,56.064,286.3044198,1.062332155,121,10551.78526
539,SR-17,56.064,285.5792313,1.062332155,121,10642.35852
540,SR-17,56.064,285.4341936,1.062332155,121,10687.64515
541,SR-17,56.064,286.0143444,1.062332155,121,10687.64515
542,SR-17,56.064,285.8693067,1.062332155,121,10702.7407
543,SR-17,56.064,285.724269,1.062332155,121,10687.64515
544,SR-17,56.064,286.0143444,1.062332155,121,10687.64515
545,SR-17,56.064,285.2891559,1.062332155,121,10717.83624
546,SR-17,56.064,286.4494575,1.062332155,121,10717.83624
547,SR-17,56.064,285.8693067,1.062332155,121,10732.93178
548,SR-17,56.064,286.0143444,1.062332155,121,10702.7407
549,SR-17,56.064,285.724269,1.062332155,121,10702.7407
550,SR-17,55.808,293.5563048,0.929328622,153,13661.46732
551,SR-17,55.808,293.4112671,0.929328622,153,13827.5183
552,SR-17,55.808,293.7013425,0.929328622,153,13827.5183
553,SR-17,55.808,293.5563048,0.929328622,153,13782.23167
554,SR-17,55.808,293.5563048,0.929328622,153,13812.42276
555,SR-17,55.808,293.5563048,0.929328622,153,13812.42276
556,SR-17,55.808,293.5563048,0.929328622,153,13767.13613
557,SR-17,55.808,293.7013425,0.929328622,153,13721.8495
558,SR-17,55.808,293.4112671,0.929328622,153,13736.94504
559,SR-17,55.808,293.8463802,0.929328622,153,13721.8495
560,SR-17,55.808,293.9914179,0.929328622,153,13948.28266
561,SR-17,55.808,294.1364556,0.929328622,153,13495.41634
562,SR-17,55.808,293.9914179,0.929328622,153,13721.8495
563,SR-17,55.808,293.7013425,0.929328622,153,13721.8495
564,SR-17,55.808,293.7013425,0.929328622,153,13721.8495
565,SR-17,55.808,293.5563048,0.929328622,153,13676.56286
566,SR-17,55.808,293.5563048,0.929328622,153,13676.56286
567,SR-17,55.808,293.4112671,0.929328622,153,13661.46732
568,SR-17,55.808,293.1211917,0.929328622,153,13646.37178
569,SR-17,55.808,293.8463802,0.929328622,153,13797.32722
570,SR-17,55.808,293.5563048,0.929328622,153,13782.23167
571,SR-17,55.808,293.8463802,0.929328622,153,13782.23167
572,SR-17,55.808,293.9914179,0.929328622,153,13782.23167
573,SR-17,55.808,293.4112671,0.929328622,153,13767.13613
574,SR-17,54.784,244.5335622,1.069116608,161,8785.606608
575,SR-17,54.784,245.6938638,1.069116608,161,9193.186296
576,SR-17,54.784,245.4037884,1.069116608,161,9298.855104
577,SR-17,54.784,245.4037884,1.069116608,161,9329.046192
578,SR-17,54.784,245.4037884,1.069116608,161,9495.097176
579,SR-17,54.784,245.4037884,1.069116608,161,9419.619456
580,SR-17,54.784,245.5488261,1.069116608,161,9464.906088
581,SR-17,54.784,245.4037884,1.069116608,161,9464.906088
582,SR-17,54.784,244.8236376,1.069116608,161,9495.097176
583,SR-17,54.784,245.113713,1.069116608,161,9510.19272
584,SR-17,54.784,245.5488261,1.069116608,161,9540.383808
585,SR-17,54.784,245.4037884,1.069116608,161,9525.288264
586,SR-17,54.784,245.5488261,1.069116608,161,9495.097176
587,SR-17,54.784,245.5488261,1.069116608,161,9495.097176
588,SR-17,54.784,245.113713,1.069116608,161,9464.906088
589,SR-17,54.784,245.2587507,1.069116608,161,9480.001632
590,SR-17,54.784,244.3885245,1.069116608,161,9480.001632
591,SR-17,54.784,244.9686753,1.069116608,161,9434.715
592,SR-17,54.784,244.9686753,1.069116608,161,9012.039768
593,SR-17,54.784,244.3885245,1.069116608,161,9087.517488
594,SR-17,54.784,244.9686753,1.069116608,161,9117.708576
595,SR-17,54.784,244.9686753,1.069116608,161,9283.75956
596,SR-17,54.784,244.9686753,1.069116608,161,8981.84868
597,SR-17,54.784,244.8236376,1.069116608,161,9042.230856
598,SR-17,54.272,263.8235763,1.059081272,151,10808.4095
599,SR-17,54.272,263.3884632,1.059081272,151,10929.17386
600,SR-17,54.272,263.3884632,1.059081272,151,10944.2694
601,SR-17,54.272,263.6785386,1.059081272,151,10974.46049
602,SR-17,54.272,263.8235763,1.059081272,151,10959.36494
603,SR-17,54.272,263.3884632,1.059081272,151,10959.36494
604,SR-17,54.272,263.0983878,1.059081272,151,10959.36494
605,SR-17,54.272,263.2434255,1.059081272,151,10989.55603
606,SR-17,54.272,262.9533501,1.059081272,151,10944.2694
607,SR-17,54.272,263.2434255,1.059081272,151,11034.84266
608,SR-17,54.272,262.6632747,1.059081272,151,11004.65158
609,SR-17,54.272,262.9533501,1.059081272,151,11019.74712
610,SR-17,54.272,262.3731993,1.059081272,151,11034.84266
611,SR-17,54.272,262.3731993,1.059081272,151,11080.1293
612,SR-17,54.272,262.6632747,1.059081272,151,11291.46691
613,SR-17,54.272,262.2281616,1.059081272,151,11487.70898
614,SR-17,54.272,262.0831239,1.059081272,151,11668.85551
615,SR-17,54.272,262.3731993,1.059081272,151,11065.03375
616,SR-17,54.272,262.6632747,1.059081272,151,11049.93821
617,SR-17,54.272,262.2281616,1.059081272,151,11065.03375
618,SR-17,54.272,261.9380862,1.059081272,151,11170.70256
619,SR-17,54.272,261.9380862,1.059081272,151,11231.08474
620,SR-17,54.272,261.7930485,1.059081272,151,11276.37137
621,SR-17,54.272,261.7930485,1.059081272,151,11276.37137
622,SR-17,54.016,287.4647214,1.043180212,163,12423.63271
623,SR-17,54.016,287.174646,1.043180212,163,12438.72826
624,SR-17,54.016,287.174646,1.043180212,163,12468.91934
625,SR-17,54.016,286.5944952,1.043180212,163,12499.11043
626,SR-17,54.016,285.8693067,1.043180212,163,12408.53717
627,SR-17,54.016,286.1593821,1.043180212,163,12499.11043
628,SR-17,54.016,285.724269,1.043180212,163,12408.53717
629,SR-17,54.016,285.2891559,1.043180212,163,12393.44162
630,SR-17,54.016,285.2891559,1.043180212,163,12408.53717
631,SR-17,54.016,284.8540428,1.043180212,163,12408.53717
632,SR-17,54.016,284.5639674,1.043180212,163,12272.67727
633,SR-17,54.016,284.1288543,1.043180212,163,12317.9639
634,SR-17,54.016,284.5639674,1.043180212,163,12317.9639
635,SR-17,54.016,284.4189297,1.043180212,163,12197.19955
636,SR-17,54.016,284.5639674,1.043180212,163,12136.81738
637,SR-17,54.016,284.1288543,1.043180212,163,12151.91292
638,SR-17,54.016,283.2586281,1.043180212,163,12121.72183
639,SR-17,54.016,284.1288543,1.043180212,163,12106.62629
640,SR-17,54.016,283.4036658,1.043180212,163,12106.62629
641,SR-17,54.016,283.6937412,1.043180212,163,12136.81738
642,SR-17,54.016,283.1135904,1.043180212,163,12167.00846
643,SR-17,54.016,283.2586281,1.043180212,163,12167.00846
644,SR-17,54.016,283.9838166,1.043180212,163,12121.72183
645,SR-17,54.016,283.2586281,1.043180212,163,12121.72183
646,SR-17,52.992,318.9379023,0.929328622,146,12846.30794
647,SR-17,52.992,318.9379023,0.929328622,146,12967.0723
648,SR-17,52.992,318.7928646,0.929328622,146,13012.35893
649,SR-17,52.992,318.5027892,0.929328622,146,12982.16784
650,SR-17,52.992,318.9379023,0.929328622,146,12982.16784
651,SR-17,52.992,318.6478269,0.929328622,146,13012.35893
652,SR-17,52.992,318.5027892,0.929328622,146,12982.16784
653,SR-17,52.992,318.6478269,0.929328622,146,12997.26338
654,SR-17,52.992,318.6478269,0.929328622,146,13012.35893
655,SR-17,52.992,318.6478269,0.929328622,146,12997.26338
656,SR-17,52.992,318.5027892,0.929328622,146,12997.26338
657,SR-17,52.992,318.6478269,0.929328622,146,12997.26338
658,SR-17,52.992,318.6478269,0.929328622,146,12982.16784
659,SR-17,52.992,318.7928646,0.929328622,146,12997.26338
660,SR-17,52.992,318.3577515,0.929328622,146,12982.16784
661,SR-17,52.992,318.3577515,0.929328622,146,12997.26338
662,SR-17,52.992,318.6478269,0.929328622,146,12982.16784
663,SR-17,52.992,318.6478269,0.929328622,146,12982.16784
664,SR-17,52.992,318.7928646,0.929328622,146,12967.0723
665,SR-17,52.992,319.2279777,0.929328622,146,12936.88121
666,SR-17,52.992,318.9379023,0.929328622,146,12982.16784
667,SR-17,52.992,318.3577515,0.929328622,146,12921.78566
668,SR-17,52.992,317.632563,0.929328622,146,12936.88121
669,SR-17,52.992,318.6478269,0.929328622,146,12982.16784
670,SR-17,52.224,453.3878502,0.929328622,105,16001.27664
671,SR-17,52.224,453.968001,0.929328622,105,16439.04742
672,SR-17,52.224,453.6779256,0.929328622,105,15925.79892
673,SR-17,52.224,453.5328879,0.929328622,105,16182.42317
674,SR-17,52.224,453.5328879,0.929328622,105,16182.42317
675,SR-17,52.224,453.3878502,0.929328622,105,16182.42317
676,SR-17,52.224,453.2428125,0.929328622,105,16182.42317
677,SR-17,52.224,454.1130387,0.929328622,105,16182.42317
678,SR-17,52.224,452.6626617,0.929328622,105,16182.42317
679,SR-17,52.224,453.968001,0.929328622,105,16182.42317
680,SR-17,52.224,451.7924355,0.929328622,105,16182.42317
681,SR-17,52.224,451.067247,0.929328622,105,16182.42317
682,SR-17,51.2,443.815362,0.929328622,149,15714.4613
683,SR-17,51.2,444.8306259,0.929328622,149,15910.70338
684,SR-17,51.2,445.8458898,0.929328622,149,15895.60783
685,SR-17,51.2,445.7008521,0.929328622,149,15910.70338
686,SR-17,51.2,445.9909275,0.929328622,149,15895.60783
687,SR-17,51.2,446.2810029,0.929328622,149,15910.70338
688,SR-17,51.2,446.4260406,0.929328622,149,15895.60783
689,SR-17,51.2,446.5710783,0.929328622,149,15910.70338
690,SR-17,51.2,446.5710783,0.929328622,149,15895.60783
691,SR-17,51.2,446.4260406,0.929328622,149,15910.70338
692,SR-17,51.2,447.0061914,0.929328622,149,15895.60783
693,SR-17,51.2,447.0061914,0.929328622,149,15910.70338
694,SR-17,51.2,447.0061914,0.929328622,149,15895.60783
695,SR-17,48.64,456.1435665,0.929328622,96,12982.16784
696,SR-17,48.64,454.5481518,0.929328622,96,12574.58815
697,SR-17,48.64,454.5481518,0.929328622,96,13072.7411
698,SR-17,48.64,452.8076994,0.929328622,96,12559.49261
699,SR-17,48.64,452.3725863,0.929328622,96,12755.73468
700,SR-17,48.64,452.2275486,0.929328622,96,12725.54359
701,SR-17,48.64,451.6473978,0.929328622,96,12921.78566
702,SR-17,48.64,450.6321339,0.929328622,96,12484.01489
703,SR-17,48.64,451.067247,0.929328622,96,12710.44805
704,SR-17,48.64,450.7771716,0.929328622,96,12921.78566
705,SR-17,48.64,449.61687,0.929328622,96,12453.8238
706,SR-17,48.64,450.0519831,0.929328622,96,12755.73468
707,SR-17,48.64,448.0214553,0.929328622,109,11955.67085
708,SR-17,48.64,448.4565684,0.929328622,109,12484.01489
709,SR-17,48.64,447.8764176,0.929328622,109,12287.77282
710,SR-17,48.64,447.7313799,0.929328622,109,12333.05945
711,SR-17,48.64,448.4565684,0.929328622,109,12227.39064
712,SR-17,48.64,448.166493,0.929328622,109,12227.39064
713,SR-17,48.64,448.6016061,0.929328622,109,12227.39064
714,SR-17,48.64,448.166493,0.929328622,109,12227.39064
715,SR-17,48.64,448.6016061,0.929328622,109,12227.39064
716,SR-17,48.64,448.7466438,0.929328622,109,12227.39064
717,SR-17,48.64,448.7466438,0.929328622,109,12227.39064
718,SR-17,48.64,448.7466438,0.929328622,109,12227.39064
719,SR-17,47.104,553.0287501,0.929328622,158,14808.72866
720,SR-17,47.104,552.593637,0.929328622,158,15065.35291
721,SR-17,47.104,552.3035616,0.929328622,158,14959.6841
722,SR-17,47.104,552.3035616,0.929328622,158,14310.57571
723,SR-17,47.104,551.8684485,0.929328622,158,14627.58214
724,SR-17,46.848,551.5783731,0.929328622,158,15004.97074
725,SR-17,47.104,551.4333354,0.929328622,158,15744.65239
726,SR-17,47.104,550.5631092,0.929328622,158,13978.47374
727,SR-17,47.104,550.5631092,0.929328622,158,14537.00887
728,SR-17,46.848,549.5478453,0.929328622,158,14401.14898
729,SR-17,46.848,548.8226568,0.929328622,158,16846.6271
730,SR-17,47.104,547.9524306,0.929328622,158,14778.53758
731,SR-17,46.08,474.9984675,0.929328622,94,16469.2385
732,SR-17,46.08,474.4183167,0.929328622,94,15925.79892
733,SR-17,46.08,473.8381659,0.929328622,94,14008.66483
734,SR-17,46.08,473.6931282,0.929328622,94,16695.67166
735,SR-17,46.08,472.3877889,0.929328622,94,15910.70338
736,SR-17,46.08,471.8076381,0.929328622,94,15352.16825
737,SR-17,46.08,472.0977135,0.929328622,94,16303.18752
738,SR-17,46.08,471.0824496,1.055053004,94,16363.5697
739,SR-17,46.08,470.5022988,0.929328622,94,16137.13654
740,SR-17,46.08,470.6473365,0.929328622,94,14386.05343
741,SR-17,46.08,469.922148,0.929328622,94,16499.42959
742,SR-17,46.08,470.2122234,0.929328622,94,15367.26379
743,SR-17,46.08,469.6320726,0.929328622,94,16484.33405
744,SR-17,45.824,612.3491694,0.929328622,80,12589.6837
745,SR-17,45.824,611.6239809,0.929328622,80,12951.97675
746,SR-17,45.824,611.6239809,0.929328622,80,12951.97675
747,SR-17,45.824,611.1888678,0.929328622,80,12785.92577
748,SR-17,45.824,611.6239809,0.929328622,80,13163.31437
749,SR-17,45.824,610.7537547,0.929328622,80,12936.88121
750,SR-17,45.824,610.4636793,0.929328622,80,12650.06587
751,SR-17,45.824,609.4484154,1.055053004,80,13268.98318
752,SR-17,45.824,609.15834,0.929328622,80,13072.7411
753,SR-17,45.824,607.4178876,0.929328622,80,12846.30794
754,SR-17,45.824,609.15834,0.929328622,80,13238.79209
755,SR-17,45.824,609.3033777,0.929328622,80,13087.83665
756,SR-17,45.824,607.9980384,0.929328622,80,13027.45447
757,SR-17,45.056,398.5635996,0.929328622,145,11850.00204
758,SR-17,45.056,398.7086373,0.929328622,145,11985.86194
759,SR-17,45.056,399.1437504,0.929328622,145,11789.61986
760,SR-17,45.056,396.3880341,0.929328622,145,12197.19955
761,SR-17,45.056,398.853675,0.929328622,145,11985.86194
762,SR-17,45.056,398.853675,0.929328622,145,11985.86194
763,SR-17,45.056,398.5635996,0.929328622,145,11985.86194
764,SR-17,45.056,399.5788635,0.929328622,145,11985.86194
765,SR-17,45.056,399.1437504,0.929328622,145,11985.86194
766,SR-17,45.056,399.1437504,0.929328622,145,12016.05302
767,SR-17,45.056,398.1284865,0.929328622,145,12031.14857
768,SR-17,45.056,398.853675,0.929328622,145,11910.38422
769,SR-17,45.056,398.853675,0.929328622,145,12151.91292
770,SR-17,45.056,398.853675,0.929328622,145,12016.05302
771,SR-17,45.056,398.1284865,0.929328622,145,12046.24411
772,SR-17,45.056,398.9987127,0.929328622,145,12031.14857
773,SR-17,45.056,398.5635996,0.929328622,145,12031.14857
774,SR-17,45.056,398.4185619,0.929328622,145,12031.14857
775,SR-17,45.056,399.1437504,0.929328622,145,12031.14857
776,SR-17,45.056,398.1284865,0.929328622,145,12000.95748
777,SR-17,45.056,398.4185619,0.929328622,145,12016.05302
778,SR-17,45.056,397.9834488,0.929328622,145,12000.95748
779,SR-17,45.056,397.5483357,0.929328622,145,12000.95748
780,SR-17,45.056,398.5635996,0.929328622,145,11985.86194
781,SR-17,44.8,401.3193159,0.929328622,148,11880.19313
782,SR-17,44.8,401.0292405,0.929328622,148,12031.14857
783,SR-17,44.8,401.6093913,0.929328622,148,12016.05302
784,SR-17,44.8,401.8994667,0.929328622,148,12000.95748
